Type|X1 Location|Y1 Location|X2 Location|Y2 Location|Net Name|Layer Number|Length|Width
Trace|33.7873|4.3448|33.7873|0.1453|71502|L14-SIG3|4.199500|0.1181
Trace|34.8752|5.4327|33.7873|4.3448|71502|L14-SIG3|1.538523|0.1181
Trace|34.8752|9.9832|34.8752|5.4327|71502|L14-SIG3|4.550500|0.1181
Trace|37.5397|12.6477|34.8752|9.9832|71502|L14-SIG3|3.768172|0.1181
Trace|40.0571|12.6477|37.5397|12.6477|71502|L14-SIG3|2.517400|0.1181
Trace|49.3715|21.9621|40.0571|12.6477|71502|L14-SIG3|13.172551|0.1181
Trace|49.3715|89.6305|49.3715|21.9621|71502|L14-SIG3|67.668400|0.1181
Trace|65.7860|106.0450|49.3715|89.6305|71502|L14-SIG3|23.213609|0.1181
Trace|53.3400|162.5600|58.9280|162.5600|71502|L14-SIG3|5.588000|0.1181
Trace|52.0700|163.8300|53.3400|162.5600|71502|L14-SIG3|1.796051|0.1181
Trace|58.9280|162.5600|65.7860|155.7020|71502|L14-SIG3|9.698677|0.1181
Trace|65.7860|155.7020|65.7860|106.0450|71502|L14-SIG3|49.657000|0.1181
Trace|31.8013|-0.3986|31.6000|-0.5999|71504|L14-SIG3|0.284681|0.0737
Trace|33.0502|0.2545|32.3971|-0.3986|71504|L14-SIG3|0.923623|0.1181
Trace|32.2580|-0.3986|31.8013|-0.3986|71504|L14-SIG3|0.456700|0.0737
Trace|32.3971|-0.3986|32.2580|-0.3986|71504|L14-SIG3|0.139100|0.1181
Trace|33.0502|4.9035|33.0502|0.2545|71504|L14-SIG3|4.649000|0.1181
Trace|33.6408|5.4940|33.0502|4.9035|71504|L14-SIG3|0.835164|0.1181
Trace|33.6408|10.5268|33.6408|5.4940|71504|L14-SIG3|5.032800|0.1181
Trace|35.6870|12.5730|33.6408|10.5268|71504|L14-SIG3|2.893764|0.1181
Trace|35.6870|20.0660|35.6870|12.5730|71504|L14-SIG3|7.493000|0.1181
Trace|46.8630|31.2420|35.6870|20.0660|71504|L14-SIG3|15.805251|0.1181
Trace|46.8630|90.8050|46.8630|31.2420|71504|L14-SIG3|59.563000|0.1181
Trace|64.1350|108.0770|46.8630|90.8050|71504|L14-SIG3|24.426297|0.1181
Trace|49.0220|160.0200|58.2930|160.0200|71504|L14-SIG3|9.271000|0.1181
Trace|48.4222|160.6198|49.0220|160.0200|71504|L14-SIG3|0.848245|0.1181
Trace|48.4222|162.3979|48.4222|160.6198|71504|L14-SIG3|1.778100|0.1181
Trace|46.9900|163.8300|48.4222|162.3979|71504|L14-SIG3|2.025366|0.1181
Trace|58.2930|160.0200|64.1350|154.1780|71504|L14-SIG3|8.261836|0.1181
Trace|64.1350|154.1780|64.1350|108.0770|71504|L14-SIG3|46.101000|0.1181
Trace|8.0010|110.5362|8.0010|152.1460|71510|L14-SIG3|41.609800|0.1181
Trace|20.4470|98.0902|8.0010|110.5362|71510|L14-SIG3|17.601302|0.1181
Trace|8.0010|152.1460|15.9385|160.0835|71510|L14-SIG3|11.225320|0.1181
Trace|15.9385|160.0835|29.3541|160.0835|71510|L14-SIG3|13.415600|0.1181
Trace|25.9080|-2.4130|22.7861|0.7089|71510|L14-SIG3|4.415033|0.1181
Trace|20.4470|6.2230|20.4470|98.0902|71510|L14-SIG3|91.867200|0.1181
Trace|22.7861|3.8839|20.4470|6.2230|71510|L14-SIG3|3.307987|0.1181
Trace|22.7861|0.7089|22.7861|3.8839|71510|L14-SIG3|3.175000|0.1181
Trace|28.8290|-2.4130|25.9080|-2.4130|71510|L14-SIG3|2.921000|0.1181
Trace|29.4013|-1.8407|28.8290|-2.4130|71510|L14-SIG3|0.809354|0.1181
Trace|29.4013|-1.2700|29.4013|-1.8407|71510|L14-SIG3|0.570700|0.1181
Trace|29.4013|-0.4912|29.4013|-1.2700|71510|L14-SIG3|0.778800|0.0737
Trace|29.4913|-0.4012|29.4013|-0.4912|71510|L14-SIG3|0.127279|0.0737
Trace|29.7987|-0.4012|29.4913|-0.4012|71510|L14-SIG3|0.307400|0.0737
Trace|30.0000|-0.1999|29.7987|-0.4012|71510|L14-SIG3|0.284681|0.0737
Trace|30.7950|162.8750|31.7500|163.8300|71510|L14-SIG3|1.350574|0.1181
Trace|30.7950|161.5244|30.7950|162.8750|71510|L14-SIG3|1.350600|0.1181
Trace|29.3541|160.0835|30.7950|161.5244|71510|L14-SIG3|2.037740|0.1181
Trace|19.0635|96.6419|5.7150|109.9904|71512|L14-SIG3|18.877630|0.1181
Trace|5.7150|109.9904|5.7150|153.5430|71512|L14-SIG3|43.552600|0.1181
Trace|5.7150|153.5430|14.6050|162.4330|71512|L14-SIG3|12.572359|0.1181
Trace|14.6050|162.4330|25.2730|162.4330|71512|L14-SIG3|10.668000|0.1181
Trace|23.7490|-3.1750|20.2710|0.3030|71512|L14-SIG3|4.918635|0.1181
Trace|29.0830|-3.1750|23.7490|-3.1750|71512|L14-SIG3|5.334000|0.1181
Trace|19.0635|5.7015|19.0635|96.6419|71512|L14-SIG3|90.940400|0.1181
Trace|20.2710|4.4940|19.0635|5.7015|71512|L14-SIG3|1.707663|0.1181
Trace|20.2710|0.3030|20.2710|4.4940|71512|L14-SIG3|4.191000|0.1181
Trace|25.2730|162.4330|26.6700|163.8300|71512|L14-SIG3|1.975656|0.1181
Trace|29.8013|-2.4567|29.0830|-3.1750|71512|L14-SIG3|1.015830|0.1181
Trace|29.8013|-1.2700|29.8013|-2.4567|71512|L14-SIG3|1.186700|0.1181
Trace|29.8013|-0.9175|29.8013|-1.2700|71512|L14-SIG3|0.352500|0.0737
Trace|29.9176|-0.8012|29.8013|-0.9175|71512|L14-SIG3|0.164473|0.0737
Trace|30.0798|-0.8012|29.9176|-0.8012|71512|L14-SIG3|0.162200|0.0737
Trace|30.1987|-0.6822|30.0798|-0.8012|71512|L14-SIG3|0.168221|0.0737
Trace|30.1987|-0.4012|30.1987|-0.6822|71512|L14-SIG3|0.281000|0.0737
Trace|30.4000|-0.1999|30.1987|-0.4012|71512|L14-SIG3|0.284681|0.0737
Trace|-29.1492|-80.2640|-29.1492|-5.0516|10101|L9-SIG1|75.212400|0.1181
Trace|8.6968|-118.1100|-29.1492|-80.2640|10101|L9-SIG1|53.522326|0.1181
Trace|-30.7999|-1.3149|-30.7999|-1.0000|10101|L9-SIG1|0.314900|0.1181
Trace|-30.7999|-1.3150|-30.7999|-1.3149|10101|L9-SIG1|0.000100|0.1181
Trace|-30.7999|-3.4010|-30.7999|-1.3150|10101|L9-SIG1|2.086000|0.1181
Trace|-29.1492|-5.0516|-30.7999|-3.4010|10101|L9-SIG1|2.334372|0.1181
Trace|16.5100|-118.1100|8.6968|-118.1100|10101|L9-SIG1|7.813200|0.1181
Trace|-28.0117|-77.7240|7.4530|-113.1888|10102|L9-SIG1|50.154730|0.1181
Trace|-28.0117|-5.2387|-28.0117|-77.7240|10102|L9-SIG1|72.485300|0.1181
Trace|-30.3999|-2.8505|-28.0117|-5.2387|10102|L9-SIG1|3.377425|0.1181
Trace|-30.3999|-1.3150|-30.3999|-2.8505|10102|L9-SIG1|1.535500|0.1181
Trace|-30.3999|-1.3149|-30.3999|-1.3150|10102|L9-SIG1|0.000100|0.1181
Trace|-30.3999|-1.0000|-30.3999|-1.3149|10102|L9-SIG1|0.314900|0.1181
Trace|7.4530|-113.1888|16.6688|-113.1888|10102|L9-SIG1|9.215800|0.1181
Trace|16.6688|-113.1888|19.0500|-115.5700|10102|L9-SIG1|3.367525|0.1181
Trace|-26.7091|-73.4464|-26.7091|-5.5489|10104|L9-SIG1|67.897500|0.1181
Trace|-6.1756|-93.9800|-26.7091|-73.4464|10104|L9-SIG1|29.038825|0.1181
Trace|-29.9999|-1.0089|-29.9999|-1.0000|10104|L9-SIG1|0.008900|0.1181
Trace|-29.9998|-1.0090|-29.9999|-1.0089|10104|L9-SIG1|0.000141|0.1181
Trace|-30.0991|-1.1083|-29.9998|-1.0090|10104|L9-SIG1|0.140431|0.1181
Trace|-30.0991|-1.5216|-30.0991|-1.1083|10104|L9-SIG1|0.413300|0.1181
Trace|-29.9008|-1.7199|-30.0991|-1.5216|10104|L9-SIG1|0.280439|0.1181
Trace|-29.9008|-2.3572|-29.9008|-1.7199|10104|L9-SIG1|0.637300|0.1181
Trace|-26.7091|-5.5489|-29.9008|-2.3572|10104|L9-SIG1|4.513745|0.1181
Trace|10.5410|-93.9800|-6.1756|-93.9800|10104|L9-SIG1|16.716600|0.1181
Trace|21.5900|-105.0290|10.5410|-93.9800|10104|L9-SIG1|15.625646|0.1181
Trace|24.1300|-115.5700|21.5900|-113.0300|10104|L9-SIG1|3.592102|0.1181
Trace|21.5900|-113.0300|21.5900|-105.0290|10104|L9-SIG1|8.001000|0.1181
Trace|-25.4161|-71.3740|-4.9691|-91.8210|10106|L9-SIG1|28.916425|0.1181
Trace|-25.4161|-5.4988|-25.4161|-71.3740|10106|L9-SIG1|65.875200|0.1181
Trace|-29.5999|-1.3149|-25.4161|-5.4988|10106|L9-SIG1|5.916857|0.1181
Trace|-29.5999|-1.0000|-29.5999|-1.3149|10106|L9-SIG1|0.314900|0.1181
Trace|-4.9691|-91.8210|11.1760|-91.8210|10106|L9-SIG1|16.145100|0.1181
Trace|11.1760|-91.8210|25.0190|-105.6640|10106|L9-SIG1|19.576958|0.1181
Trace|25.0190|-111.3790|29.2100|-115.5700|10106|L9-SIG1|5.926969|0.1181
Trace|25.0190|-105.6640|25.0190|-111.3790|10106|L9-SIG1|5.715000|0.1181
Trace|-31.7500|-84.5589|8.6360|-124.9449|10201|L9-SIG1|57.114429|0.1181
Trace|-31.7500|-1.4650|-31.7500|-84.5589|10201|L9-SIG1|83.093900|0.1181
Trace|-31.5999|-1.3150|-31.7500|-1.4650|10201|L9-SIG1|0.212203|0.1181
Trace|-31.5999|-1.0000|-31.5999|-1.3150|10201|L9-SIG1|0.315000|0.1181
Trace|8.6360|-134.2390|12.8270|-138.4300|10201|L9-SIG1|5.926969|0.1181
Trace|8.6360|-124.9449|8.6360|-134.2390|10201|L9-SIG1|9.294100|0.1181
Trace|12.8270|-138.4300|16.5100|-138.4300|10201|L9-SIG1|3.683000|0.1181
Trace|-30.6611|-83.1850|10.4140|-124.2601|10203|L9-SIG1|58.088963|0.1181
Trace|-30.6611|-5.2799|-30.6611|-83.1850|10203|L9-SIG1|77.905100|0.1181
Trace|-31.1999|-4.7411|-30.6611|-5.2799|10203|L9-SIG1|0.761978|0.1181
Trace|-31.1999|-1.0000|-31.1999|-4.7411|10203|L9-SIG1|3.741100|0.1181
Trace|10.4140|-131.0640|13.8430|-134.4930|10203|L9-SIG1|4.849338|0.1181
Trace|10.4140|-124.2601|10.4140|-131.0640|10203|L9-SIG1|6.803900|0.1181
Trace|13.8430|-134.4930|19.5580|-134.4930|10203|L9-SIG1|5.715000|0.1181
Trace|20.3200|-137.1600|21.5900|-138.4300|10203|L9-SIG1|1.796051|0.1181
Trace|20.3200|-135.2550|20.3200|-137.1600|10203|L9-SIG1|1.905000|0.1181
Trace|19.5580|-134.4930|20.3200|-135.2550|10203|L9-SIG1|1.077631|0.1181
Trace|14.7320|89.9361|14.7320|151.6380|11513|L9-SIG1|61.701900|0.1181
Trace|25.4871|79.1809|14.7320|89.9361|11513|L9-SIG1|15.210079|0.1181
Trace|18.0340|154.9400|24.6380|154.9400|11513|L9-SIG1|6.604000|0.1181
Trace|14.7320|151.6380|18.0340|154.9400|11513|L9-SIG1|4.669733|0.1181
Trace|24.6380|154.9400|25.4000|155.7020|11513|L9-SIG1|1.077631|0.1181
Trace|25.4000|157.4800|26.6700|158.7500|11513|L9-SIG1|1.796051|0.1181
Trace|26.0016|4.6269|26.0016|11.6077|11513|L9-SIG1|6.980800|0.1181
Trace|27.4887|3.1398|26.0016|4.6269|11513|L9-SIG1|2.103077|0.1181
Trace|27.4887|0.9555|27.4887|3.1398|11513|L9-SIG1|2.184300|0.1181
Trace|27.8441|0.6001|27.4887|0.9555|11513|L9-SIG1|0.502612|0.1181
Trace|28.0000|0.6001|27.8441|0.6001|11513|L9-SIG1|0.155900|0.1181
Trace|25.4871|12.1222|25.4871|79.1809|11513|L9-SIG1|67.058700|0.1181
Trace|26.0016|11.6077|25.4871|12.1222|11513|L9-SIG1|0.727613|0.1181
Trace|25.4000|155.7020|25.4000|157.4800|11513|L9-SIG1|1.778000|0.1181
Trace|29.6000|1.3151|29.6000|1.0001|11601|L9-SIG1|0.315000|0.1181
Trace|30.0261|1.7412|29.6000|1.3151|11601|L9-SIG1|0.602596|0.1181
Trace|30.5592|1.7412|30.0261|1.7412|11601|L9-SIG1|0.533100|0.1181
Trace|32.3332|3.5151|30.5592|1.7412|11601|L9-SIG1|2.508744|0.1181
Trace|32.3332|9.6220|32.3332|3.5151|11601|L9-SIG1|6.106900|0.1181
Trace|35.3471|12.6360|32.3332|9.6220|11601|L9-SIG1|4.262369|0.1181
Trace|35.3471|77.3841|35.3471|12.6360|11601|L9-SIG1|64.748100|0.1181
Trace|64.2620|106.2990|35.3471|77.3841|11601|L9-SIG1|40.891844|0.1181
Trace|57.1500|179.0700|64.2620|171.9580|11601|L9-SIG1|10.057887|0.1181
Trace|64.2620|171.9580|64.2620|106.2990|11601|L9-SIG1|65.659000|0.1181
Trace|29.2000|1.8305|29.2000|1.0001|11602|L9-SIG1|0.830400|0.1181
Trace|31.0637|3.6942|29.2000|1.8305|11602|L9-SIG1|2.635670|0.1181
Trace|31.0637|10.3965|31.0637|3.6942|11602|L9-SIG1|6.702300|0.1181
Trace|34.0009|13.3338|31.0637|10.3965|11602|L9-SIG1|4.153899|0.1181
Trace|34.0009|80.7369|34.0009|13.3338|11602|L9-SIG1|67.403100|0.1181
Trace|62.4840|109.2200|34.0009|80.7369|11602|L9-SIG1|40.281186|0.1181
Trace|58.9280|174.6250|62.4840|171.0690|11602|L9-SIG1|5.028943|0.1181
Trace|56.5150|174.6250|58.9280|174.6250|11602|L9-SIG1|2.413000|0.1181
Trace|54.6100|176.5300|56.5150|174.6250|11602|L9-SIG1|2.694077|0.1181
Trace|62.4840|171.0690|62.4840|109.2200|11602|L9-SIG1|61.849000|0.1181
Trace|29.8439|3.5296|29.8439|10.6222|11604|L9-SIG1|7.092600|0.1181
Trace|28.8000|2.4857|29.8439|3.5296|11604|L9-SIG1|1.476298|0.1181
Trace|28.8000|1.0001|28.8000|2.4857|11604|L9-SIG1|1.485600|0.1181
Trace|29.8439|10.6222|32.5989|13.3772|11604|L9-SIG1|3.896158|0.1181
Trace|32.5989|13.3772|32.5989|83.6529|11604|L9-SIG1|70.275700|0.1181
Trace|32.5989|83.6529|60.5790|111.6330|11604|L9-SIG1|39.569837|0.1181
Trace|50.8427|175.2173|49.5300|176.5300|11604|L9-SIG1|1.856438|0.1181
Trace|50.8427|173.4459|50.8427|175.2173|11604|L9-SIG1|1.771400|0.1181
Trace|51.5681|172.7205|50.8427|173.4459|11604|L9-SIG1|1.025871|0.1181
Trace|58.0385|172.7205|51.5681|172.7205|11604|L9-SIG1|6.470400|0.1181
Trace|60.5790|111.6330|60.5790|170.1800|11604|L9-SIG1|58.547000|0.1181
Trace|60.5790|170.1800|58.0385|172.7205|11604|L9-SIG1|3.592810|0.1181
Trace|-2.4130|87.6173|9.4882|75.7161|11615|L9-SIG1|16.830838|0.1181
Trace|-2.4130|159.2580|-2.4130|87.6173|11615|L9-SIG1|71.640700|0.1181
Trace|16.0020|177.6730|-2.4130|159.2580|11615|L9-SIG1|26.042743|0.1181
Trace|9.4882|19.5062|15.3168|13.6776|11615|L9-SIG1|8.242885|0.1181
Trace|9.4882|75.7161|9.4882|19.5062|11615|L9-SIG1|56.209900|0.1181
Trace|18.1917|0.9852|21.7120|-2.5350|11615|L9-SIG1|4.978385|0.1181
Trace|18.1917|2.2423|18.1917|0.9852|11615|L9-SIG1|1.257100|0.1181
Trace|17.4027|3.0314|18.1917|2.2423|11615|L9-SIG1|1.115885|0.1181
Trace|16.1456|3.0314|17.4027|3.0314|11615|L9-SIG1|1.257100|0.1181
Trace|15.3168|3.8602|16.1456|3.0314|11615|L9-SIG1|1.172100|0.1181
Trace|15.3168|13.6776|15.3168|3.8602|11615|L9-SIG1|9.817400|0.1181
Trace|20.1930|177.6730|16.0020|177.6730|11615|L9-SIG1|4.191000|0.1181
Trace|21.7120|-2.5350|27.9008|-2.5350|11615|L9-SIG1|6.188800|0.1181
Trace|21.5900|179.0700|20.1930|177.6730|11615|L9-SIG1|1.975656|0.1181
Trace|28.8000|-1.6358|28.8000|-0.9999|11615|L9-SIG1|0.635900|0.1181
Trace|27.9008|-2.5350|28.8000|-1.6358|11615|L9-SIG1|1.271661|0.1181
Trace|-58.5470|-116.7130|-57.1500|-118.1100|12101|L9-SIG1|1.975656|0.1181
Trace|-58.5470|-110.7440|-58.5470|-116.7130|12101|L9-SIG1|5.969000|0.1181
Trace|-51.4333|-103.6303|-58.5470|-110.7440|12101|L9-SIG1|10.060291|0.1181
Trace|-51.4333|2.9410|-51.4333|-103.6303|12101|L9-SIG1|106.571300|0.1181
Trace|-49.1387|5.2357|-51.4333|2.9410|12101|L9-SIG1|3.245125|0.1181
Trace|-31.5247|5.2357|-49.1387|5.2357|12101|L9-SIG1|17.614000|0.1181
Trace|-30.0479|3.7589|-31.5247|5.2357|12101|L9-SIG1|2.088511|0.1181
Trace|-30.0479|1.6994|-30.0479|3.7589|12101|L9-SIG1|2.059500|0.1181
Trace|-30.3999|1.3474|-30.0479|1.6994|12101|L9-SIG1|0.497803|0.1181
Trace|-30.3999|1.0000|-30.3999|1.3474|12101|L9-SIG1|0.347400|0.1181
Trace|-54.6100|-115.5700|-49.5935|-110.5535|12102|L9-SIG1|7.094402|0.1181
Trace|-49.5935|-110.5535|-49.5935|-5.5030|12102|L9-SIG1|105.050500|0.1181
Trace|-46.1218|-2.0313|-46.1218|-0.3696|12102|L9-SIG1|1.661700|0.1181
Trace|-49.5935|-5.5030|-46.1218|-2.0313|12102|L9-SIG1|4.909725|0.1181
Trace|-46.1218|-0.3696|-45.3713|0.3810|12102|L9-SIG1|1.061438|0.1181
Trace|-41.4020|0.3810|-37.4650|4.3180|12102|L9-SIG1|5.567759|0.1181
Trace|-45.3713|0.3810|-41.4020|0.3810|12102|L9-SIG1|3.969300|0.1181
Trace|-32.2580|4.3180|-30.7999|2.8599|12102|L9-SIG1|2.062065|0.1181
Trace|-37.4650|4.3180|-32.2580|4.3180|12102|L9-SIG1|5.207000|0.1181
Trace|-30.7999|1.3149|-30.7999|1.0000|12102|L9-SIG1|0.314900|0.1181
Trace|-30.7999|1.3150|-30.7999|1.3149|12102|L9-SIG1|0.000100|0.1181
Trace|-30.7999|2.8599|-30.7999|1.3150|12102|L9-SIG1|1.544900|0.1181
Trace|-49.5300|-115.5700|-47.5942|-113.6342|12104|L9-SIG1|2.737635|0.1181
Trace|-47.5942|-113.6342|-47.5942|-106.5838|12104|L9-SIG1|7.050400|0.1181
Trace|-48.1330|-106.0450|-48.1330|-8.9911|12104|L9-SIG1|97.053900|0.1181
Trace|-47.5942|-106.5838|-48.1330|-106.0450|12104|L9-SIG1|0.761978|0.1181
Trace|-48.1330|-8.9911|-36.2209|2.9210|12104|L9-SIG1|16.846253|0.1181
Trace|-32.0040|2.9210|-31.1999|2.1169|12104|L9-SIG1|1.137169|0.1181
Trace|-36.2209|2.9210|-32.0040|2.9210|12104|L9-SIG1|4.216900|0.1181
Trace|-31.1999|2.1169|-31.1999|1.0000|12104|L9-SIG1|1.116900|0.1181
Trace|-40.6121|-109.2479|-34.2900|-115.5700|12110|L9-SIG1|8.940800|0.1181
Trace|-40.6121|-22.6182|-40.6121|-109.2479|12110|L9-SIG1|86.629700|0.1181
Trace|-44.8310|-18.3994|-40.6121|-22.6182|12110|L9-SIG1|5.966355|0.1181
Trace|-44.8310|-6.8998|-44.8310|-18.3994|12110|L9-SIG1|11.499600|0.1181
Trace|-36.5342|1.3970|-44.8310|-6.8998|12110|L9-SIG1|11.733447|0.1181
Trace|-35.1871|1.3970|-36.5342|1.3970|12110|L9-SIG1|1.347100|0.1181
Trace|-34.5582|2.0259|-35.1871|1.3970|12110|L9-SIG1|0.889399|0.1181
Trace|-32.1249|2.0259|-34.5582|2.0259|12110|L9-SIG1|2.433300|0.1181
Trace|-31.5999|1.5009|-32.1249|2.0259|12110|L9-SIG1|0.742462|0.1181
Trace|-31.5999|1.0000|-31.5999|1.5009|12110|L9-SIG1|0.500900|0.1181
Trace|-39.4970|-101.0920|-32.8930|-107.6960|12111|L9-SIG1|9.339466|0.1181
Trace|-39.4970|-22.0980|-39.4970|-101.0920|12111|L9-SIG1|78.994000|0.1181
Trace|-43.5610|-18.0340|-39.4970|-22.0980|12111|L9-SIG1|5.747364|0.1181
Trace|-43.5610|-6.9850|-43.5610|-18.0340|12111|L9-SIG1|11.049000|0.1181
Trace|-35.9760|0.6000|-43.5610|-6.9850|12111|L9-SIG1|10.726810|0.1181
Trace|-32.8930|-116.9670|-31.7500|-118.1100|12111|L9-SIG1|1.616446|0.1181
Trace|-32.8930|-107.6960|-32.8930|-116.9670|12111|L9-SIG1|9.271000|0.1181
Trace|-35.2783|0.6000|-35.9760|0.6000|12111|L9-SIG1|0.697700|0.1181
Trace|-34.7394|1.1388|-35.2783|0.6000|12111|L9-SIG1|0.762049|0.1181
Trace|-32.7542|1.1388|-34.7394|1.1388|12111|L9-SIG1|1.985200|0.1181
Trace|-32.2154|0.6000|-32.7542|1.1388|12111|L9-SIG1|0.761978|0.1181
Trace|-31.9999|0.6000|-32.2154|0.6000|12111|L9-SIG1|0.215500|0.1181
Trace|-36.1950|-100.4570|-27.6860|-108.9660|12113|L9-SIG1|12.033543|0.1181
Trace|-36.1950|-1.4031|-36.1950|-100.4570|12113|L9-SIG1|99.053900|0.1181
Trace|-34.1719|0.6200|-36.1950|-1.4031|12113|L9-SIG1|2.861095|0.1181
Trace|-32.8676|0.6200|-34.1719|0.6200|12113|L9-SIG1|1.304300|0.1181
Trace|-32.4476|0.2000|-32.8676|0.6200|12113|L9-SIG1|0.593970|0.1181
Trace|-31.9999|0.2000|-32.4476|0.2000|12113|L9-SIG1|0.447700|0.1181
Trace|-27.6860|-117.0940|-26.6700|-118.1100|12113|L9-SIG1|1.436841|0.1181
Trace|-27.6860|-108.9660|-27.6860|-117.0940|12113|L9-SIG1|8.128000|0.1181
Trace|-35.0520|-91.4400|-12.4460|-114.0460|12212|L9-SIG1|31.969712|0.1181
Trace|-35.0520|-2.1077|-35.0520|-91.4400|12212|L9-SIG1|89.332300|0.1181
Trace|-33.1443|-0.2000|-35.0520|-2.1077|12212|L9-SIG1|2.697895|0.1181
Trace|-31.9999|-0.2000|-33.1443|-0.2000|12212|L9-SIG1|1.144400|0.1181
Trace|-25.4000|-132.0800|-29.2100|-135.8900|12212|L9-SIG1|5.388154|0.1181
Trace|-15.2400|-132.0800|-25.4000|-132.0800|12212|L9-SIG1|10.160000|0.1181
Trace|-12.4460|-129.2860|-15.2400|-132.0800|12212|L9-SIG1|3.951313|0.1181
Trace|-12.4460|-114.0460|-12.4460|-129.2860|12212|L9-SIG1|15.240000|0.1181
Trace|-33.9090|-90.1556|-9.6520|-114.4126|12214|L9-SIG1|34.304578|0.1181
Trace|-33.9090|-1.9906|-33.9090|-90.1556|12214|L9-SIG1|88.165000|0.1181
Trace|-32.6220|-0.7036|-33.9090|-1.9906|12214|L9-SIG1|1.820093|0.1181
Trace|-32.1035|-0.7036|-32.6220|-0.7036|12214|L9-SIG1|0.518500|0.1181
Trace|-31.9999|-0.6000|-32.1035|-0.7036|12214|L9-SIG1|0.146513|0.1181
Trace|-22.7330|-134.4930|-24.1300|-135.8900|12214|L9-SIG1|1.975656|0.1181
Trace|-14.8590|-134.4930|-22.7330|-134.4930|12214|L9-SIG1|7.874000|0.1181
Trace|-9.6520|-129.2860|-14.8590|-134.4930|12214|L9-SIG1|7.363810|0.1181
Trace|-9.6520|-114.4126|-9.6520|-129.2860|12214|L9-SIG1|14.873400|0.1181
Trace|-32.7660|-89.4080|-7.3660|-114.8080|12215|L9-SIG1|35.921024|0.1181
Trace|-32.7660|-1.7661|-32.7660|-89.4080|12215|L9-SIG1|87.641900|0.1181
Trace|-31.9999|-1.0000|-32.7660|-1.7661|12215|L9-SIG1|1.083429|0.1181
Trace|-20.4470|-137.2870|-21.5900|-138.4300|12215|L9-SIG1|1.616446|0.1181
Trace|-14.2240|-137.2870|-20.4470|-137.2870|12215|L9-SIG1|6.223000|0.1181
Trace|-7.3660|-130.4290|-14.2240|-137.2870|12215|L9-SIG1|9.698677|0.1181
Trace|-7.3660|-114.8080|-7.3660|-130.4290|12215|L9-SIG1|15.621000|0.1181
Trace|28.5298|5.5844|28.5298|11.3960|31510|L9-SIG1|5.811600|0.1181
Trace|28.4000|5.4546|28.5298|5.5844|31510|L9-SIG1|0.183565|0.1181
Trace|28.4000|1.0001|28.4000|5.4546|31510|L9-SIG1|4.454500|0.1181
Trace|30.1930|13.0592|30.1930|85.9460|31510|L9-SIG1|72.886800|0.1181
Trace|28.5298|11.3960|30.1930|13.0592|31510|L9-SIG1|2.352120|0.1181
Trace|30.1930|85.9460|58.8010|114.5540|31510|L9-SIG1|40.457822|0.1181
Trace|35.5600|165.1000|34.2900|166.3700|31510|L9-SIG1|1.796051|0.1181
Trace|55.6260|165.1000|35.5600|165.1000|31510|L9-SIG1|20.066000|0.1181
Trace|58.8010|114.5540|58.8010|161.9250|31510|L9-SIG1|47.371000|0.1181
Trace|58.8010|161.9250|55.6260|165.1000|31510|L9-SIG1|4.490128|0.1181
Trace|30.8287|-3.4290|33.2740|-3.4290|31602|L9-SIG1|2.445300|0.1181
Trace|29.6000|-2.2002|30.8287|-3.4290|31602|L9-SIG1|1.737715|0.1181
Trace|29.6000|-0.9999|29.6000|-2.2002|31602|L9-SIG1|1.200300|0.1181
Trace|34.6029|-2.1001|34.6029|-0.0680|31602|L9-SIG1|2.032100|0.1181
Trace|33.2740|-3.4290|34.6029|-2.1001|31602|L9-SIG1|1.879348|0.1181
Trace|39.1710|4.6285|53.0403|18.4977|31602|L9-SIG1|19.614081|0.1181
Trace|39.1710|3.2590|39.1710|4.6285|31602|L9-SIG1|1.369500|0.1181
Trace|38.4435|2.5315|39.1710|3.2590|31602|L9-SIG1|1.028840|0.1181
Trace|36.6944|2.5315|38.4435|2.5315|31602|L9-SIG1|1.749100|0.1181
Trace|35.9410|1.7780|36.6944|2.5315|31602|L9-SIG1|1.065539|0.1181
Trace|35.9410|1.2700|35.9410|1.7780|31602|L9-SIG1|0.508000|0.1181
Trace|34.6029|-0.0680|35.9410|1.2700|31602|L9-SIG1|1.892288|0.1181
Trace|53.0403|18.4977|53.0403|81.2343|31602|L9-SIG1|62.736600|0.1181
Trace|53.0403|81.2343|69.4121|97.6061|31602|L9-SIG1|23.153222|0.1181
Trace|69.4121|173.9204|58.0395|185.2930|31602|L9-SIG1|16.083285|0.1181
Trace|56.0070|185.2930|54.6100|186.6900|31602|L9-SIG1|1.975656|0.1181
Trace|58.0395|185.2930|56.0070|185.2930|31602|L9-SIG1|2.032500|0.1181
Trace|69.4121|97.6061|69.4121|173.9204|31602|L9-SIG1|76.314300|0.1181
Trace|12.9540|88.1324|22.3688|78.7176|51516|L9-SIG1|13.314538|0.1181
Trace|12.9540|155.1940|12.9540|88.1324|51516|L9-SIG1|67.061600|0.1181
Trace|16.5100|158.7500|12.9540|155.1940|51516|L9-SIG1|5.028943|0.1181
Trace|22.3688|6.8412|26.8346|2.3754|51516|L9-SIG1|6.315595|0.1181
Trace|22.3688|78.7176|22.3688|6.8412|51516|L9-SIG1|71.876400|0.1181
